what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1496329796773
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1496329796773
os,sysinfo,,,"win32",1496329796773
arch,sysinfo,,,"x86_64",1496329796773
ws,sysinfo,,,"win32",1496329796773
locale,sysinfo,,,"zh_CN",1496329796773
processors,sysinfo,,,"8",1496329796773
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1496329796773
java.runtime.version,sysinfo,,,"1.8.0_131-b11",1496329796773
java.specification.name,sysinfo,,,"Java Platform API Specification",1496329796773
java.specification.vendor,sysinfo,,,"Oracle Corporation",1496329796773
java.specification.version,sysinfo,,,"1.8",1496329796773
java.vendor,sysinfo,,,"Oracle Corporation",1496329796773
java.version,sysinfo,,,"1.8.0_131",1496329796773
java.vm.info,sysinfo,,,"mixed mode",1496329796773
